Unnamed: 0,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
27,MobileNetV2,CIFAR-10,1,64,1,1466.253,PPO,LunarLander,1,64,0,14.727,40.418,12.354,4610
28,MobileNetV2,CIFAR-10,1,64,0,1890.082,PPO,LunarLander,1,128,0,34.046,57.506,28.595,5058
29,MobileNetV2,CIFAR-10,1,64,1,1698.578,PPO,LunarLander,1,128,0,43.945,49.233,15.808,4610
30,MobileNetV2,CIFAR-10,1,128,0,3294.594,PPO,LunarLander,1,32,0,4.478,91.815,57.185,6126
31,MobileNetV2,CIFAR-10,1,128,1,2749.612,PPO,LunarLander,1,32,0,5.329,56.233,24.658,5044
32,MobileNetV2,CIFAR-10,1,128,0,3363.989,PPO,LunarLander,1,64,0,13.217,90.324,57.108,6126
33,MobileNetV2,CIFAR-10,1,128,1,2725.077,PPO,LunarLander,1,64,0,15.305,58.053,24.961,5962
34,MobileNetV2,CIFAR-10,1,128,0,3290.49,PPO,LunarLander,1,128,0,29.47,87.253,54.19,6126
35,MobileNetV2,CIFAR-10,1,128,1,2887.56,PPO,LunarLander,1,128,0,34.782,60.833,27.064,5052
36,EfficientNetB0,CIFAR-10,1,32,0,768.627,PPO,LunarLander,1,32,0,5.321,32.929,2.486,4356
37,EfficientNetB0,CIFAR-10,1,32,1,633.066,PPO,LunarLander,1,32,0,4.778,26.641,0.91,4224
38,EfficientNetB0,CIFAR-10,1,32,0,784.013,PPO,LunarLander,1,64,0,15.374,33.164,2.493,4356
39,EfficientNetB0,CIFAR-10,1,32,1,653.221,PPO,LunarLander,1,64,0,14.723,29.013,1.026,4224
40,EfficientNetB0,CIFAR-10,1,32,0,814.531,PPO,LunarLander,1,128,0,41.645,35.315,2.849,4356
41,EfficientNetB0,CIFAR-10,1,32,1,679.463,PPO,LunarLander,1,128,0,38.444,30.026,1.269,4222
42,EfficientNetB0,CIFAR-10,1,64,0,1519.895,PPO,LunarLander,1,32,0,5.145,35.247,5.219,4814
43,EfficientNetB0,CIFAR-10,1,64,1,1301.305,PPO,LunarLander,1,32,0,5.518,34.294,2.971,4338
44,EfficientNetB0,CIFAR-10,1,64,0,1696.303,PPO,LunarLander,1,64,0,15.251,37.909,6.325,4814
45,EfficientNetB0,CIFAR-10,1,64,1,1400.255,PPO,LunarLander,1,64,0,16.586,36.783,3.246,4338
46,EfficientNetB0,CIFAR-10,1,64,0,1522.937,PPO,LunarLander,1,128,0,37.928,38.657,6.071,4814
47,EfficientNetB0,CIFAR-10,1,64,1,1260.782,PPO,LunarLander,1,128,0,37.254,33.662,2.915,4338
48,EfficientNetB0,CIFAR-10,1,128,0,2930.643,PPO,LunarLander,1,32,0,5.298,43.986,12.432,4640
49,EfficientNetB0,CIFAR-10,1,128,1,2514.996,PPO,LunarLander,1,32,0,5.488,38.886,6.086,5298
50,EfficientNetB0,CIFAR-10,1,128,0,2923.085,PPO,LunarLander,1,64,0,15.753,45.473,12.865,4640
51,EfficientNetB0,CIFAR-10,1,128,1,2613.15,PPO,LunarLander,1,64,0,14.103,36.0,6.025,5308
52,EfficientNetB0,CIFAR-10,1,128,0,3233.799,PPO,LunarLander,1,128,0,48.183,51.813,15.213,5454
53,EfficientNetB0,CIFAR-10,1,128,1,2927.27,PPO,LunarLander,1,128,0,50.225,44.812,7.225,5312
54,VGG,CIFAR-10,1,32,0,3051.782,PPO,LunarLander,1,32,0,5.4,40.597,17.111,5434
55,VGG,CIFAR-10,1,32,1,2590.688,PPO,LunarLander,1,32,0,5.363,35.286,11.814,5962
56,VGG,CIFAR-10,1,32,0,2899.117,PPO,LunarLander,1,64,0,14.689,38.215,16.62,5434
57,VGG,CIFAR-10,1,32,1,2569.084,PPO,LunarLander,1,64,0,13.396,37.1,13.943,4810
58,VGG,CIFAR-10,1,32,0,3615.057,PPO,LunarLander,1,128,0,48.475,49.676,22.203,5434
59,VGG,CIFAR-10,1,32,1,2749.886,PPO,LunarLander,1,128,0,43.577,39.575,14.637,4810
60,VGG,CIFAR-10,1,64,0,6215.766,PPO,LunarLander,1,32,0,4.948,48.571,24.909,5632
61,VGG,CIFAR-10,1,64,1,5096.224,PPO,LunarLander,1,32,0,5.016,37.32,14.827,5636
62,VGG,CIFAR-10,1,64,0,5709.678,PPO,LunarLander,1,64,0,15.079,48.987,25.519,5632
63,VGG,CIFAR-10,1,64,1,4815.712,PPO,LunarLander,1,64,0,15.161,38.234,14.39,5636
64,VGG,CIFAR-10,1,64,0,6176.163,PPO,LunarLander,1,128,0,38.053,55.986,30.889,5632
65,VGG,CIFAR-10,1,64,1,5097.036,PPO,LunarLander,1,128,0,39.338,39.291,15.076,5636
66,VGG,CIFAR-10,1,128,0,8060.248,PPO,LunarLander,1,32,0,5.614,51.729,29.371,6038
67,VGG,CIFAR-10,1,128,1,8325.038,PPO,LunarLander,1,32,0,5.553,47.394,21.958,5830
68,VGG,CIFAR-10,1,128,0,8256.763,PPO,LunarLander,1,64,0,15.524,53.224,28.974,6038
69,VGG,CIFAR-10,1,128,1,8229.586,PPO,LunarLander,1,64,0,14.738,44.19,19.152,5830
70,VGG,CIFAR-10,1,128,0,8640.901,PPO,LunarLander,1,128,0,40.688,56.897,32.987,6038
71,VGG,CIFAR-10,1,128,1,8217.998,PPO,LunarLander,1,128,0,40.433,47.74,21.805,4714
0,DCGAN,LSUN,1,32,0,2054.36,TD3,BipedalWalker,1,32,0,9.205,48.137,12.274,4514
1,DCGAN,LSUN,1,32,1,1432.848,TD3,BipedalWalker,1,32,0,34.075,39.77,11.878,4786
2,DCGAN,LSUN,1,32,0,1688.921,TD3,BipedalWalker,1,64,0,10.905,45.423,13.837,4514
3,DCGAN,LSUN,1,32,1,1616.742,TD3,BipedalWalker,1,64,0,60.927,38.74,11.38,5378
4,DCGAN,LSUN,1,32,0,1710.33,TD3,BipedalWalker,1,128,0,124.101,45.54,14.76,4514
5,DCGAN,LSUN,1,32,1,1520.478,TD3,BipedalWalker,1,128,0,331.958,37.904,11.173,4786
6,DCGAN,LSUN,1,64,0,3395.305,TD3,BipedalWalker,1,32,0,22.511,75.787,30.617,4600
7,DCGAN,LSUN,1,64,1,2849.456,TD3,BipedalWalker,1,32,0,21.282,48.617,15.404,4386
8,DCGAN,LSUN,1,64,0,3452.331,TD3,BipedalWalker,1,64,0,46.058,61.186,21.571,4600
9,DCGAN,LSUN,1,64,1,2980.59,TD3,BipedalWalker,1,64,0,45.209,37.208,10.74,4386
10,DCGAN,LSUN,1,64,0,3491.765,TD3,BipedalWalker,1,128,0,110.054,63.582,23.985,4600
11,DCGAN,LSUN,1,64,1,3045.504,TD3,BipedalWalker,1,128,0,175.956,40.219,12.312,4386
12,DCGAN,LSUN,1,128,0,4285.451,TD3,BipedalWalker,1,32,0,28.196,92.44,38.36,5152
13,DCGAN,LSUN,1,128,1,4882.619,TD3,BipedalWalker,1,32,0,28.708,52.606,20.351,4746
14,DCGAN,LSUN,1,128,0,4254.494,TD3,BipedalWalker,1,64,0,12.772,60.243,21.486,5152
15,DCGAN,LSUN,1,128,1,4609.505,TD3,BipedalWalker,1,64,0,71.272,48.385,19.646,4746
16,DCGAN,LSUN,1,128,0,4326.873,TD3,BipedalWalker,1,128,0,16.12,63.169,21.803,5152
17,DCGAN,LSUN,1,128,1,4994.961,TD3,BipedalWalker,1,128,0,59.79,56.843,23.294,4746
0,MobileNetV3,ImageNet,1,32,0,1191.219,DCGAN,LSUN,1,32,0,1697.652,55.632,24.263,5198
1,MobileNetV3,ImageNet,1,32,0,1107.959,DCGAN,LSUN,1,32,1,1407.071,39.459,15.554,5458
2,MobileNetV3,ImageNet,1,32,1,933.238,DCGAN,LSUN,1,32,0,1772.302,57.846,23.321,4880
3,MobileNetV3,ImageNet,1,32,1,968.291,DCGAN,LSUN,1,32,1,1519.398,41.067,13.773,5134
4,MobileNetV3,ImageNet,1,32,0,1298.399,DCGAN,LSUN,1,64,0,3208.421,79.038,35.756,5044
5,MobileNetV3,ImageNet,1,32,0,1246.624,DCGAN,LSUN,1,64,1,2622.721,49.636,19.779,5046
6,MobileNetV3,ImageNet,1,32,1,912.444,DCGAN,LSUN,1,64,0,3052.056,74.921,31.0,4778
7,MobileNetV3,ImageNet,1,32,1,965.64,DCGAN,LSUN,1,64,1,2850.435,51.789,19.487,4734
8,MobileNetV3,ImageNet,1,32,0,922.992,DCGAN,LSUN,1,128,0,4030.044,91.532,38.883,5848
9,MobileNetV3,ImageNet,1,32,0,1407.054,DCGAN,LSUN,1,128,1,4432.596,60.067,27.88,5400
10,MobileNetV3,ImageNet,1,32,1,726.381,DCGAN,LSUN,1,128,0,3851.647,93.711,33.395,5466
11,MobileNetV3,ImageNet,1,32,1,968.133,DCGAN,LSUN,1,128,1,4562.329,57.947,25.276,5078
12,MobileNetV3,ImageNet,1,64,0,2028.208,DCGAN,LSUN,1,32,0,1712.676,63.064,25.962,5776
13,MobileNetV3,ImageNet,1,64,0,2092.249,DCGAN,LSUN,1,32,1,1480.542,48.905,20.446,6038
14,MobileNetV3,ImageNet,1,64,1,1776.168,DCGAN,LSUN,1,32,0,1866.59,65.724,21.816,5212
15,MobileNetV3,ImageNet,1,64,1,1866.086,DCGAN,LSUN,1,32,1,1479.776,43.095,15.392,5428
16,MobileNetV3,ImageNet,1,64,0,1766.481,DCGAN,LSUN,1,64,0,2937.103,77.25,34.855,5646
17,MobileNetV3,ImageNet,1,64,0,2319.368,DCGAN,LSUN,1,64,1,2620.61,57.078,25.87,5618
18,MobileNetV3,ImageNet,1,64,1,1656.532,DCGAN,LSUN,1,64,0,3111.067,79.855,33.382,5020
19,MobileNetV3,ImageNet,1,64,1,1874.336,DCGAN,LSUN,1,64,1,2637.395,52.974,21.053,5048
20,MobileNetV3,ImageNet,1,64,0,1350.733,DCGAN,LSUN,1,128,0,3746.442,93.364,39.701,6436
21,MobileNetV3,ImageNet,1,64,0,1805.411,DCGAN,LSUN,1,128,1,4088.662,66.893,29.16,5972
22,MobileNetV3,ImageNet,1,64,1,1174.741,DCGAN,LSUN,1,128,0,3721.409,93.178,38.301,5876
23,MobileNetV3,ImageNet,1,64,1,1820.9,DCGAN,LSUN,1,128,1,4416.523,59.733,26.147,5412
24,MobileNetV3,ImageNet,1,128,0,2075.792,DCGAN,LSUN,1,32,0,1743.906,88.628,41.487,6908
25,MobileNetV3,ImageNet,1,128,0,2842.829,DCGAN,LSUN,1,32,1,1450.328,48.877,23.288,7180
26,MobileNetV3,ImageNet,1,128,1,2569.367,DCGAN,LSUN,1,32,0,1888.346,70.8,25.387,5756
27,MobileNetV3,ImageNet,1,128,1,3125.619,DCGAN,LSUN,1,32,1,1378.502,46.178,17.986,6012
28,MobileNetV3,ImageNet,1,128,0,2107.162,DCGAN,LSUN,1,64,0,2973.188,82.395,38.737,6754
29,MobileNetV3,ImageNet,1,128,0,2746.415,DCGAN,LSUN,1,64,1,2499.145,56.133,26.493,6762
30,MobileNetV3,ImageNet,1,128,1,2266.692,DCGAN,LSUN,1,64,0,2972.133,80.316,32.724,5646
31,MobileNetV3,ImageNet,1,128,1,2907.561,DCGAN,LSUN,1,64,1,2594.05,55.347,22.32,5652
32,MobileNetV3,ImageNet,1,128,0,1900.377,DCGAN,LSUN,1,128,0,3728.531,92.093,40.507,7546
33,MobileNetV3,ImageNet,1,128,0,2437.825,DCGAN,LSUN,1,128,1,4252.896,62.618,31.645,7138
34,MobileNetV3,ImageNet,1,128,1,1921.051,DCGAN,LSUN,1,128,0,4010.586,92.813,38.16,6706
35,MobileNetV3,ImageNet,1,128,1,2642.793,DCGAN,LSUN,1,128,1,4253.56,60.703,27.324,6160
0,NeuMF-pre,MovieLens,1,64,0,15166.811,NeuMF-pre,MovieLens,1,64,0,15261.845,20.724,4.816,4122
1,NeuMF-pre,MovieLens,1,64,0,15239.211,NeuMF-pre,MovieLens,1,64,1,11011.852,16.867,3.608,4122
2,NeuMF-pre,MovieLens,1,64,1,12201.135,NeuMF-pre,MovieLens,1,64,1,10861.51,17.951,3.811,4122
3,NeuMF-pre,MovieLens,1,64,0,13298.335,NeuMF-pre,MovieLens,1,128,0,29094.552,18.43,4.05,4122
4,NeuMF-pre,MovieLens,1,64,0,14540.999,NeuMF-pre,MovieLens,1,128,1,21327.077,16.331,3.5,4122
5,NeuMF-pre,MovieLens,1,64,1,12001.931,NeuMF-pre,MovieLens,1,128,0,28164.473,18.495,3.874,4122
6,NeuMF-pre,MovieLens,1,64,1,10683.485,NeuMF-pre,MovieLens,1,128,1,24461.119,17.952,3.766,4122
7,NeuMF-pre,MovieLens,1,128,0,28649.984,NeuMF-pre,MovieLens,1,128,0,25853.81,18.451,3.961,4122
8,NeuMF-pre,MovieLens,1,128,0,27252.43,NeuMF-pre,MovieLens,1,128,1,22001.418,17.308,3.608,4122
9,NeuMF-pre,MovieLens,1,128,1,23341.983,NeuMF-pre,MovieLens,1,128,1,21602.309,18.557,3.885,4122
0,PPO,LunarLander,1,32,0,5.992,TD3,BipedalWalker,1,32,0,17.553,25.302,0.151,4082
1,PPO,LunarLander,1,32,0,5.541,TD3,BipedalWalker,1,64,0,140.153,22.691,0.036,4082
2,PPO,LunarLander,1,32,0,5.573,TD3,BipedalWalker,1,128,0,46.433,22.042,0.042,4082
3,PPO,LunarLander,1,64,0,16.093,TD3,BipedalWalker,1,32,0,34.648,19.961,0.026,4082
4,PPO,LunarLander,1,64,0,16.306,TD3,BipedalWalker,1,64,0,44.891,22.758,0.032,4082
5,PPO,LunarLander,1,64,0,15.777,TD3,BipedalWalker,1,128,0,60.099,22.889,0.0,4082
6,PPO,LunarLander,1,128,0,43.226,TD3,BipedalWalker,1,32,0,15.278,23.2,0.033,4082
7,PPO,LunarLander,1,128,0,40.935,TD3,BipedalWalker,1,64,0,26.009,25.945,0.205,4082
8,PPO,LunarLander,1,128,0,52.543,TD3,BipedalWalker,1,128,0,131.993,26.479,0.562,4082
0,TD3,BipedalWalker,1,32,0,33.169,TD3,BipedalWalker,1,32,0,27.014,27.653,0.667,4090
1,TD3,BipedalWalker,1,32,0,28.749,TD3,BipedalWalker,1,64,0,20.227,21.554,0.635,4090
2,TD3,BipedalWalker,1,32,0,35.938,TD3,BipedalWalker,1,128,0,163.153,20.275,0.562,4090
3,TD3,BipedalWalker,1,64,0,42.632,TD3,BipedalWalker,1,64,0,19.864,23.439,0.712,4090
4,TD3,BipedalWalker,1,64,0,43.176,TD3,BipedalWalker,1,128,0,76.443,25.633,0.857,4090
5,TD3,BipedalWalker,1,128,0,62.407,TD3,BipedalWalker,1,128,0,67.345,23.721,0.754,4090
0,ResNet18,CIFAR-10,1,32,0,2162.416,PointNet,ShapeNet,1,32,0,136.221,70.405,41.338,6350
1,ResNet18,CIFAR-10,1,32,0,2318.422,PointNet,ShapeNet,1,32,1,133.601,89.147,33.32,5536
2,ResNet18,CIFAR-10,1,32,1,1794.142,PointNet,ShapeNet,1,32,0,128.762,52.779,29.649,6320
3,ResNet18,CIFAR-10,1,32,1,1802.873,PointNet,ShapeNet,1,32,1,125.627,56.013,28.8,5844
4,ResNet18,CIFAR-10,1,32,0,2190.786,PointNet,ShapeNet,1,64,0,133.093,72.986,41.101,9852
5,ResNet18,CIFAR-10,1,32,0,2268.993,PointNet,ShapeNet,1,64,1,126.693,69.403,37.0,6914
6,ResNet18,CIFAR-10,1,32,1,1879.015,PointNet,ShapeNet,1,64,0,127.17,52.904,30.63,8698
7,ResNet18,CIFAR-10,1,32,1,1942.831,PointNet,ShapeNet,1,64,1,123.51,48.239,26.676,6884
8,ResNet18,CIFAR-10,1,32,0,2048.431,PointNet,ShapeNet,1,128,0,130.625,63.877,35.965,12856
9,ResNet18,CIFAR-10,1,32,0,2334.946,PointNet,ShapeNet,1,128,1,112.828,67.6,34.691,9364
10,ResNet18,CIFAR-10,1,32,1,1677.357,PointNet,ShapeNet,1,128,0,127.509,42.083,24.767,12826
11,ResNet18,CIFAR-10,1,32,1,1779.105,PointNet,ShapeNet,1,128,1,124.043,43.088,24.912,9328
12,ResNet18,CIFAR-10,1,64,0,3543.908,PointNet,ShapeNet,1,32,0,134.739,91.533,57.6,6650
13,ResNet18,CIFAR-10,1,64,0,3671.916,PointNet,ShapeNet,1,32,1,131.435,93.108,58.189,6016
14,ResNet18,CIFAR-10,1,64,1,3232.605,PointNet,ShapeNet,1,32,0,134.867,69.636,37.208,7632
15,ResNet18,CIFAR-10,1,64,1,3320.186,PointNet,ShapeNet,1,32,1,133.372,62.72,33.6,7000
16,ResNet18,CIFAR-10,1,64,0,3604.02,PointNet,ShapeNet,1,64,0,122.852,92.0,60.958,9810
17,ResNet18,CIFAR-10,1,64,0,3928.63,PointNet,ShapeNet,1,64,1,124.248,89.714,58.743,7214
18,ResNet18,CIFAR-10,1,64,1,3558.385,PointNet,ShapeNet,1,64,0,130.951,64.208,36.653,10010
19,ResNet18,CIFAR-10,1,64,1,3574.55,PointNet,ShapeNet,1,64,1,124.875,64.333,35.903,8196
20,ResNet18,CIFAR-10,1,64,0,3625.761,PointNet,ShapeNet,1,128,0,114.392,84.831,55.305,13156
21,ResNet18,CIFAR-10,1,64,0,3963.931,PointNet,ShapeNet,1,128,1,126.473,83.033,56.885,9658
22,ResNet18,CIFAR-10,1,64,1,3289.374,PointNet,ShapeNet,1,128,0,119.858,56.746,33.576,14138
23,ResNet18,CIFAR-10,1,64,1,3609.117,PointNet,ShapeNet,1,128,1,131.101,61.456,34.175,10642
24,ResNet18,CIFAR-10,1,128,0,3719.618,PointNet,ShapeNet,1,32,0,134.131,97.737,54.211,8372
25,ResNet18,CIFAR-10,1,128,0,4380.324,PointNet,ShapeNet,1,32,1,125.552,96.473,61.554,6428
26,ResNet18,CIFAR-10,1,128,1,4263.267,PointNet,ShapeNet,1,32,0,127.975,83.066,43.329,6988
27,ResNet18,CIFAR-10,1,128,1,5081.301,PointNet,ShapeNet,1,32,1,134.301,76.595,46.149,7392
28,ResNet18,CIFAR-10,1,128,0,4307.217,PointNet,ShapeNet,1,64,0,134.062,95.042,65.831,9440
29,ResNet18,CIFAR-10,1,128,0,4732.054,PointNet,ShapeNet,1,64,1,127.283,91.889,65.444,7626
30,ResNet18,CIFAR-10,1,128,1,5083.484,PointNet,ShapeNet,1,64,0,132.717,78.261,49.261,10404
31,ResNet18,CIFAR-10,1,128,1,5311.435,PointNet,ShapeNet,1,64,1,134.96,79.775,48.535,8590
32,ResNet18,CIFAR-10,1,128,0,4277.062,PointNet,ShapeNet,1,128,0,127.792,83.836,59.164,13568
33,ResNet18,CIFAR-10,1,128,0,4676.37,PointNet,ShapeNet,1,128,1,126.84,88.845,63.017,10394
34,ResNet18,CIFAR-10,1,128,1,4942.026,PointNet,ShapeNet,1,128,0,126.572,77.873,48.145,14532
35,ResNet18,CIFAR-10,1,128,1,5025.882,PointNet,ShapeNet,1,128,1,126.037,71.274,42.871,11034
36,MobileNetV2,CIFAR-10,1,32,0,1125.139,PointNet,ShapeNet,1,32,0,125.862,52.905,24.378,6498
37,MobileNetV2,CIFAR-10,1,32,0,1090.775,PointNet,ShapeNet,1,32,1,131.457,51.213,24.173,6084
38,MobileNetV2,CIFAR-10,1,32,1,876.994,PointNet,ShapeNet,1,32,0,128.895,40.933,18.067,6310
39,MobileNetV2,CIFAR-10,1,32,1,950.607,PointNet,ShapeNet,1,32,1,129.865,41.434,14.487,5716
40,MobileNetV2,CIFAR-10,1,32,0,1030.933,PointNet,ShapeNet,1,64,0,132.61,50.761,26.099,8876
41,MobileNetV2,CIFAR-10,1,32,0,1119.213,PointNet,ShapeNet,1,64,1,133.571,48.338,22.056,7062
42,MobileNetV2,CIFAR-10,1,32,1,905.078,PointNet,ShapeNet,1,64,0,126.825,37.768,15.391,8688
43,MobileNetV2,CIFAR-10,1,32,1,922.984,PointNet,ShapeNet,1,64,1,138.736,38.648,13.732,6874
44,MobileNetV2,CIFAR-10,1,32,0,1044.946,PointNet,ShapeNet,1,128,0,126.28,44.803,21.934,13004
45,MobileNetV2,CIFAR-10,1,32,0,1145.553,PointNet,ShapeNet,1,128,1,128.031,48.579,22.807,9506
46,MobileNetV2,CIFAR-10,1,32,1,869.549,PointNet,ShapeNet,1,128,0,127.466,33.617,12.85,12816
47,MobileNetV2,CIFAR-10,1,32,1,918.562,PointNet,ShapeNet,1,128,1,128.88,33.362,12.983,9318
48,MobileNetV2,CIFAR-10,1,64,0,1999.735,PointNet,ShapeNet,1,32,0,135.049,74.2,44.053,7008
49,MobileNetV2,CIFAR-10,1,64,0,2074.802,PointNet,ShapeNet,1,32,1,135.593,73.853,42.08,6366
50,MobileNetV2,CIFAR-10,1,64,1,1641.682,PointNet,ShapeNet,1,32,0,128.52,58.408,28.013,6600
51,MobileNetV2,CIFAR-10,1,64,1,1741.019,PointNet,ShapeNet,1,32,1,133.09,49.75,22.197,5884
52,MobileNetV2,CIFAR-10,1,64,0,1935.024,PointNet,ShapeNet,1,64,0,132.642,72.058,41.551,9378
53,MobileNetV2,CIFAR-10,1,64,0,1998.293,PointNet,ShapeNet,1,64,1,130.916,69.671,38.8,7572
54,MobileNetV2,CIFAR-10,1,64,1,1642.569,PointNet,ShapeNet,1,64,0,118.805,47.535,21.408,8930
55,MobileNetV2,CIFAR-10,1,64,1,1669.082,PointNet,ShapeNet,1,64,1,134.545,46.239,20.789,7116
56,MobileNetV2,CIFAR-10,1,64,0,2014.942,PointNet,ShapeNet,1,128,0,123.89,73.965,42.667,13514
57,MobileNetV2,CIFAR-10,1,64,0,2021.538,PointNet,ShapeNet,1,128,1,130.358,67.517,37.897,10016
58,MobileNetV2,CIFAR-10,1,64,1,1594.674,PointNet,ShapeNet,1,128,0,124.71,47.426,23.246,13058
59,MobileNetV2,CIFAR-10,1,64,1,1756.493,PointNet,ShapeNet,1,128,1,121.824,47.19,21.414,9560
60,MobileNetV2,CIFAR-10,1,128,0,2918.785,PointNet,ShapeNet,1,32,0,125.247,96.553,63.724,8540
61,MobileNetV2,CIFAR-10,1,128,0,3232.938,PointNet,ShapeNet,1,32,1,126.632,96.027,64.392,7444
62,MobileNetV2,CIFAR-10,1,128,1,2909.702,PointNet,ShapeNet,1,32,0,129.116,70.539,37.75,7508
63,MobileNetV2,CIFAR-10,1,128,1,2877.192,PointNet,ShapeNet,1,32,1,136.268,69.373,36.573,6350
64,MobileNetV2,CIFAR-10,1,128,0,3003.438,PointNet,ShapeNet,1,64,0,125.479,95.625,62.722,10456
65,MobileNetV2,CIFAR-10,1,128,0,3211.097,PointNet,ShapeNet,1,64,1,132.245,94.826,64.029,8632
66,MobileNetV2,CIFAR-10,1,128,1,2828.189,PointNet,ShapeNet,1,64,0,130.192,66.743,36.314,9472
67,MobileNetV2,CIFAR-10,1,128,1,3064.025,PointNet,ShapeNet,1,64,1,132.351,70.522,37.232,7550
68,MobileNetV2,CIFAR-10,1,128,0,2944.75,PointNet,ShapeNet,1,128,0,114.954,87.767,57.75,14584
69,MobileNetV2,CIFAR-10,1,128,0,3180.59,PointNet,ShapeNet,1,128,1,131.054,91.333,61.175,11372
70,MobileNetV2,CIFAR-10,1,128,1,2875.416,PointNet,ShapeNet,1,128,0,122.976,66.017,34.776,13492
71,MobileNetV2,CIFAR-10,1,128,1,3019.652,PointNet,ShapeNet,1,128,1,119.404,66.915,33.746,9994
72,EfficientNetB0,CIFAR-10,1,32,0,860.815,PointNet,ShapeNet,1,32,0,126.18,34.387,10.227,6298
73,EfficientNetB0,CIFAR-10,1,32,0,887.498,PointNet,ShapeNet,1,32,1,126.671,31.853,7.707,5664
74,EfficientNetB0,CIFAR-10,1,32,1,751.786,PointNet,ShapeNet,1,32,0,132.104,37.054,11.122,6166
75,EfficientNetB0,CIFAR-10,1,32,1,731.648,PointNet,ShapeNet,1,32,1,124.629,30.644,8.082,5530
76,EfficientNetB0,CIFAR-10,1,32,0,871.099,PointNet,ShapeNet,1,64,0,128.324,37.324,13.873,8676
77,EfficientNetB0,CIFAR-10,1,32,0,895.99,PointNet,ShapeNet,1,64,1,128.595,33.13,9.159,6862
78,EfficientNetB0,CIFAR-10,1,32,1,707.86,PointNet,ShapeNet,1,64,0,116.037,31.214,10.143,8544
79,EfficientNetB0,CIFAR-10,1,32,1,739.173,PointNet,ShapeNet,1,64,1,132.234,27.657,7.3,6730
80,EfficientNetB0,CIFAR-10,1,32,0,800.008,PointNet,ShapeNet,1,128,0,125.517,33.382,12.727,12804
81,EfficientNetB0,CIFAR-10,1,32,0,853.471,PointNet,ShapeNet,1,128,1,121.243,29.103,8.19,9306
82,EfficientNetB0,CIFAR-10,1,32,1,694.493,PointNet,ShapeNet,1,128,0,125.789,31.593,11.627,12670
83,EfficientNetB0,CIFAR-10,1,32,1,773.409,PointNet,ShapeNet,1,128,1,129.226,27.167,6.567,9172
84,EfficientNetB0,CIFAR-10,1,64,0,1699.004,PointNet,ShapeNet,1,32,0,131.105,41.919,15.041,6756
85,EfficientNetB0,CIFAR-10,1,64,0,1685.779,PointNet,ShapeNet,1,32,1,122.901,37.392,12.419,6122
86,EfficientNetB0,CIFAR-10,1,64,1,1472.39,PointNet,ShapeNet,1,32,0,132.093,42.907,15.613,6416
87,EfficientNetB0,CIFAR-10,1,64,1,1498.371,PointNet,ShapeNet,1,32,1,134.059,34.973,9.432,5646
88,EfficientNetB0,CIFAR-10,1,64,0,1743.136,PointNet,ShapeNet,1,64,0,136.551,42.431,16.028,9134
89,EfficientNetB0,CIFAR-10,1,64,0,1711.704,PointNet,ShapeNet,1,64,1,129.738,36.606,12.042,7320
90,EfficientNetB0,CIFAR-10,1,64,1,1355.108,PointNet,ShapeNet,1,64,0,134.264,34.417,12.347,8658
91,EfficientNetB0,CIFAR-10,1,64,1,1519.807,PointNet,ShapeNet,1,64,1,130.901,32.757,8.929,6844
92,EfficientNetB0,CIFAR-10,1,64,0,1550.139,PointNet,ShapeNet,1,128,0,123.566,36.323,15.21,14826
93,EfficientNetB0,CIFAR-10,1,64,0,1667.505,PointNet,ShapeNet,1,128,1,120.052,35.621,11.897,9764
94,EfficientNetB0,CIFAR-10,1,64,1,1393.119,PointNet,ShapeNet,1,128,0,131.003,35.153,12.661,12786
95,EfficientNetB0,CIFAR-10,1,64,1,1583.543,PointNet,ShapeNet,1,128,1,123.029,33.0,8.965,9288
96,EfficientNetB0,CIFAR-10,1,128,0,3054.588,PointNet,ShapeNet,1,32,0,133.417,53.312,24.052,6592
97,EfficientNetB0,CIFAR-10,1,128,0,3435.531,PointNet,ShapeNet,1,32,1,137.212,55.04,22.88,6046
98,EfficientNetB0,CIFAR-10,1,128,1,2703.357,PointNet,ShapeNet,1,32,0,137.796,45.797,15.554,7240
99,EfficientNetB0,CIFAR-10,1,128,1,2976.536,PointNet,ShapeNet,1,32,1,133.279,44.577,14.269,5714
100,EfficientNetB0,CIFAR-10,1,128,0,3061.725,PointNet,ShapeNet,1,64,0,134.947,52.535,23.803,8962
101,EfficientNetB0,CIFAR-10,1,128,0,3145.54,PointNet,ShapeNet,1,64,1,134.18,50.2,21.271,7146
102,EfficientNetB0,CIFAR-10,1,128,1,2714.996,PointNet,ShapeNet,1,64,0,132.138,43.767,16.438,9630
103,EfficientNetB0,CIFAR-10,1,128,1,2779.265,PointNet,ShapeNet,1,64,1,135.194,40.887,13.352,6912
104,EfficientNetB0,CIFAR-10,1,128,0,3162.158,PointNet,ShapeNet,1,128,0,114.413,52.093,23.093,13902
105,EfficientNetB0,CIFAR-10,1,128,0,3095.585,PointNet,ShapeNet,1,128,1,127.819,44.593,19.508,9590
106,EfficientNetB0,CIFAR-10,1,128,1,2852.653,PointNet,ShapeNet,1,128,0,124.913,42.113,15.935,12854
