,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
20,MobileNetV2,CIFAR-10,1,32,0,973.182,PPO,LunarLander,1,64,0,13.734,43.261,14.087,4556
21,MobileNetV2,CIFAR-10,1,32,1,837.533,PPO,LunarLander,1,64,0,14.659,33.947,5.618,4368
22,MobileNetV2,CIFAR-10,1,32,0,1004.129,PPO,LunarLander,1,128,0,37.983,45.357,15.243,4556
23,MobileNetV2,CIFAR-10,1,32,1,883.53,PPO,LunarLander,1,128,0,39.873,36.64,6.293,4368
24,MobileNetV2,CIFAR-10,1,64,0,1942.75,PPO,LunarLander,1,32,0,4.815,53.722,26.165,5058
25,MobileNetV2,CIFAR-10,1,64,1,1600.693,PPO,LunarLander,1,32,0,4.837,38.855,11.921,4608
26,MobileNetV2,CIFAR-10,1,64,0,1771.36,PPO,LunarLander,1,64,0,13.344,57.208,28.847,5058
27,MobileNetV2,CIFAR-10,1,64,1,1549.309,PPO,LunarLander,1,64,0,14.067,44.97,14.455,4608
28,MobileNetV2,CIFAR-10,1,64,0,2024.086,PPO,LunarLander,1,128,0,37.62,68.569,35.167,5058
29,MobileNetV2,CIFAR-10,1,64,1,1654.735,PPO,LunarLander,1,128,0,38.34,47.507,15.507,4608
30,MobileNetV2,CIFAR-10,1,128,0,3269.118,PPO,LunarLander,1,32,0,4.577,94.714,60.476,6126
31,MobileNetV2,CIFAR-10,1,128,1,3000.301,PPO,LunarLander,1,32,0,5.703,63.162,27.838,5790
32,MobileNetV2,CIFAR-10,1,128,0,3277.432,PPO,LunarLander,1,64,0,11.333,94.0,60.456,6126
33,MobileNetV2,CIFAR-10,1,128,1,3023.618,PPO,LunarLander,1,64,0,16.512,66.38,30.07,5044
34,MobileNetV2,CIFAR-10,1,128,0,3323.141,PPO,LunarLander,1,128,0,31.363,92.824,59.054,6126
35,MobileNetV2,CIFAR-10,1,128,1,3097.284,PPO,LunarLander,1,128,0,43.987,68.5,31.5,5044
36,EfficientNetB0,CIFAR-10,1,32,0,744.725,PPO,LunarLander,1,32,0,5.278,32.841,2.478,4356
37,EfficientNetB0,CIFAR-10,1,32,1,675.514,PPO,LunarLander,1,32,0,5.44,31.406,1.174,4224
38,EfficientNetB0,CIFAR-10,1,32,0,766.836,PPO,LunarLander,1,64,0,14.696,31.118,2.25,4356
39,EfficientNetB0,CIFAR-10,1,32,1,661.656,PPO,LunarLander,1,64,0,15.515,31.431,1.319,4224
40,EfficientNetB0,CIFAR-10,1,32,0,783.704,PPO,LunarLander,1,128,0,39.176,33.053,2.579,4356
41,EfficientNetB0,CIFAR-10,1,32,1,642.839,PPO,LunarLander,1,128,0,36.988,30.586,1.243,4224
42,EfficientNetB0,CIFAR-10,1,64,0,1485.471,PPO,LunarLander,1,32,0,5.334,36.127,5.479,4814
43,EfficientNetB0,CIFAR-10,1,64,1,1308.372,PPO,LunarLander,1,32,0,5.844,31.321,2.432,4338
44,EfficientNetB0,CIFAR-10,1,64,0,1460.442,PPO,LunarLander,1,64,0,14.617,34.701,5.13,4814
45,EfficientNetB0,CIFAR-10,1,64,1,1243.426,PPO,LunarLander,1,64,0,13.93,33.567,2.896,4338
46,EfficientNetB0,CIFAR-10,1,64,0,1620.289,PPO,LunarLander,1,128,0,42.859,37.543,5.926,4814
47,EfficientNetB0,CIFAR-10,1,64,1,1399.284,PPO,LunarLander,1,128,0,38.397,34.114,2.987,4338
48,EfficientNetB0,CIFAR-10,1,128,0,3113.304,PPO,LunarLander,1,32,0,5.869,50.227,14.697,5274
49,EfficientNetB0,CIFAR-10,1,128,1,2491.948,PPO,LunarLander,1,32,0,4.914,35.539,5.434,5298
50,EfficientNetB0,CIFAR-10,1,128,0,3100.284,PPO,LunarLander,1,64,0,15.44,46.789,13.329,5798
51,EfficientNetB0,CIFAR-10,1,128,1,2637.53,PPO,LunarLander,1,64,0,16.434,38.111,5.951,4406
52,EfficientNetB0,CIFAR-10,1,128,0,3226.71,PPO,LunarLander,1,128,0,44.804,49.266,14.215,4640
53,EfficientNetB0,CIFAR-10,1,128,1,2948.862,PPO,LunarLander,1,128,0,47.411,44.72,7.427,4406
54,VGG,CIFAR-10,1,32,0,2965.531,PPO,LunarLander,1,32,0,4.899,36.833,15.962,5434
55,VGG,CIFAR-10,1,32,1,2712.64,PPO,LunarLander,1,32,0,4.822,33.416,12.078,4810
56,VGG,CIFAR-10,1,32,0,2857.849,PPO,LunarLander,1,64,0,12.885,38.311,16.676,5434
57,VGG,CIFAR-10,1,32,1,2506.923,PPO,LunarLander,1,64,0,14.718,33.76,11.187,5402
58,VGG,CIFAR-10,1,32,0,3138.995,PPO,LunarLander,1,128,0,36.306,42.824,19.743,5434
59,VGG,CIFAR-10,1,32,1,2637.158,PPO,LunarLander,1,128,0,37.885,37.671,13.5,5964
60,VGG,CIFAR-10,1,64,0,5669.922,PPO,LunarLander,1,32,0,5.065,44.56,21.24,5632
61,VGG,CIFAR-10,1,64,1,5412.998,PPO,LunarLander,1,32,0,5.004,40.855,16.526,5636
62,VGG,CIFAR-10,1,64,0,5664.777,PPO,LunarLander,1,64,0,14.89,47.169,23.584,5632
63,VGG,CIFAR-10,1,64,1,4908.936,PPO,LunarLander,1,64,0,13.517,39.486,15.571,5636
64,VGG,CIFAR-10,1,64,0,6058.666,PPO,LunarLander,1,128,0,35.367,52.053,27.171,5632
65,VGG,CIFAR-10,1,64,1,5248.588,PPO,LunarLander,1,128,0,36.74,41.822,17.247,5636
66,VGG,CIFAR-10,1,128,0,8774.369,PPO,LunarLander,1,32,0,5.593,55.6,30.757,6038
67,VGG,CIFAR-10,1,128,1,8546.783,PPO,LunarLander,1,32,0,5.501,48.479,21.577,4714
68,VGG,CIFAR-10,1,128,0,9226.077,PPO,LunarLander,1,64,0,16.289,58.875,32.694,6038
69,VGG,CIFAR-10,1,128,1,8453.746,PPO,LunarLander,1,64,0,16.113,50.274,23.027,4714
70,VGG,CIFAR-10,1,128,0,8682.385,PPO,LunarLander,1,128,0,38.185,53.0,29.753,6038
71,VGG,CIFAR-10,1,128,1,8889.549,PPO,LunarLander,1,128,0,43.19,52.562,24.329,4714
